Author,Reference,source_cohort,n_subjects,bmi_mean,age_mean,caloric_test,kcal_test,hormone_name,units,time_min,value,cohort_v10_primary,cohort_v10_sensitivity,surgery_status,weeks_post_surgery,weight_loss_modality,had_t2dm_pre_surgery
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 6 weeks by sleeve gastrectomy Cohort,8,39.6,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,150,32.7,SG,SG,post_surgery,6w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 6 weeks by sleeve gastrectomy Cohort,8,39.6,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,180,36.6,SG,SG,post_surgery,6w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,0,29.73,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,15,28.98,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,30,29.82,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,60,30.9,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,90,31.5,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,120,30.9,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,150,26.73,SG,SG,post_surgery,12w,SG,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss at 12 weeks by sleeve gastrectomy Cohort,8,37.4,41.4,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,180,30.9,SG,SG,post_surgery,12w,SG,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,0,92.41,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,15,91.45,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,30,89.13,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,60,84.68,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,90,75.73,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,120,71.21,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,150,70.94,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Engström 2007,Engström BE. Ohrvall M. Sundbom M. Lind L. Karlsson FA. Meal suppression of circulating ghrelin is normalized in obese individuals following gastric bypass surgery. Int J Obes (Lond). 2007 Mar;31(3):476-80. doi: 10.1038/sj.ijo.0803440. Epub 2006 Aug 22. PMID: 16924271.,Obesity after Weight loss by Roux -en- Y Gastric ByPass Cohort,10,34.7,44.6,Solid Mixed Meal Test,770 Kcal,ghrelin_acyl,pmol/L,180,72.44,RYGBP,RYGBP,post_surgery,NA,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,0,41.62,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,15,40.42,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,30,36.35,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,60,40.58,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,90,40.26,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,120,37.38,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,150,41.9,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"
",Obesity after Weight loss 6 weeks by Roux -en- Y Gastric ByPass Cohort,10,40.2,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,180,41.24,RYGBP,RYGBP,post_surgery,6w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,0,53.76,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,15,44.63,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,30,36.44,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,60,39.64,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,90,37.29,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,120,42.37,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,150,44.35,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Yousseif  2014,"Yousseif A, Emmanuel J, Karra E, Millet Q, Elkalaawy M, Jenkinson AD, Hashemi M, Adamo M, Finer N, Fiennes AG, Withers DJ, Batterham RL. Differential effects of laparoscopic sleeve gastrectomy and laparoscopic gastric bypass on appetite, circulating acyl-ghrelin, peptide YY3-36 and active GLP-1 levels in non-diabetic humans. Obes Surg. 2014 Feb;24(2):241-52. doi: 10.1007/s11695-013-1066-0. PMID: 23996294; PMCID: PMC3890046.",Obesity after Weight loss 12 weeks by Roux -en- Y Gastric ByPass Cohort,10,37.9,46.8,Liquid Mixed Meal Test,500 Kcal,ghrelin_acyl,pmol/L,180,47.27,RYGBP,RYGBP,post_surgery,12w,RYGB,unknown
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,0,117.39,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,15,112.85,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,30,108.56,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,60,99.72,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,90,100.22,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,120,101.24,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
Nosso 2016,"Nosso G, Griffo E, Cotugno M, Saldalamacchia G, Lupoli R, Pacini G, Riccardi G, Angrisani L, Capaldo B. Comparative Effects of Roux-en-Y Gastric Bypass and Sleeve Gastrectomy on Glucose Homeostasis and Incretin Hormones in Obese Type 2 Diabetic Patients: A One-Year Prospective Study. Horm Metab Res. 2016 May;48(5):312-7. doi: 10.1055/s-0041-111505. Epub 2016 Jan 20. PMID: 26788926.",Obesity Plus Type 2 Diabetes Mellitus  Before Roux -en- Y Gastric ByPass Cohort,14,42,49,Liquid Mixed Meal Test,304 Kcal,ghrelin_acyl,pmol/L,150,100.48,Obesity_T2DM,Obesity_T2DM,pre_surgery,NA,none,TRUE
