source_study,cohort,hormone,time_min,mean_value,n,challenge_class
Vilsb_ll_2001,Obesity,GIP_total,0.0,9.19,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,15.0,31.5,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,30.0,70.4,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,60.0,98.3,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,90.0,99.4,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,120.0,94.6,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,150.0,69.1,12,SMMT
Vilsb_ll_2001,Obesity,GIP_total,180.0,42.4,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,0.0,7.68,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,15.0,8.0,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,30.0,9.0,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,60.0,10.6,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,90.0,15.4,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,120.0,13.3,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,150.0,12.5,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_active,180.0,9.3,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,0.0,9.97,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,15.0,12.1,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,30.0,17.8,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,60.0,19.1,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,90.0,24.5,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,120.0,25.7,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,150.0,20.7,12,SMMT
Vilsb_ll_2001,Obesity,GLP1_total,180.0,17.4,12,SMMT
Vilsb_ll_2001,Obesity,glucose,0.0,5.68,12,SMMT
Vilsb_ll_2001,Obesity,glucose,15.0,6.06,12,SMMT
Vilsb_ll_2001,Obesity,glucose,30.0,7.38,12,SMMT
Vilsb_ll_2001,Obesity,glucose,60.0,6.69,12,SMMT
Vilsb_ll_2001,Obesity,glucose,90.0,5.68,12,SMMT
Vilsb_ll_2001,Obesity,glucose,120.0,5.36,12,SMMT
Vilsb_ll_2001,Obesity,glucose,150.0,5.28,12,SMMT
Vilsb_ll_2001,Obesity,glucose,180.0,5.09,12,SMMT
Vilsb_ll_2001,Obesity,insulin,0.0,63.4,12,SMMT
Vilsb_ll_2001,Obesity,insulin,15.0,150.0,12,SMMT
Vilsb_ll_2001,Obesity,insulin,30.0,383.0,12,SMMT
Vilsb_ll_2001,Obesity,insulin,60.0,453.0,12,SMMT
Vilsb_ll_2001,Obesity,insulin,90.0,280.0,12,SMMT
Vilsb_ll_2001,Obesity,insulin,120.0,180.0,12,SMMT
Vilsb_ll_2001,Obesity,insulin,150.0,124.0,12,SMMT
Vilsb_ll_2001,Obesity,insulin,180.0,93.4,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,0.0,9.8,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,15.0,18.5,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,30.0,38.9,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,60.0,53.9,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,90.0,40.9,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,120.0,27.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,150.0,24.2,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_active,180.0,18.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,0.0,11.2,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,15.0,27.1,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,30.0,66.3,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,60.0,113.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,90.0,96.6,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,120.0,62.6,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,150.0,67.4,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GIP_total,180.0,45.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,0.0,6.75,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,15.0,8.4,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,30.0,11.5,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,60.0,9.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,90.0,7.5,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,120.0,7.1,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,150.0,11.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_active,180.0,9.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,0.0,7.22,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,15.0,10.5,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,30.0,18.4,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,60.0,19.5,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,90.0,18.6,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,120.0,17.9,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,150.0,17.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,GLP1_total,180.0,15.1,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,0.0,10.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,15.0,10.8,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,30.0,12.3,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,60.0,13.8,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,90.0,14.4,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,120.0,13.8,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,150.0,12.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,glucose,180.0,11.7,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,0.0,67.6,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,15.0,116.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,30.0,174.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,60.0,225.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,90.0,255.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,120.0,203.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,150.0,167.0,12,SMMT
Vilsb_ll_2001,Obesity_T2DM,insulin,180.0,130.0,12,SMMT
Vilsb_ll_2003,Obesity,GIP_active,0.0,13.25,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,15.0,53.0,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,30.0,58.400000000000006,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,60.0,62.349999999999994,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,90.0,44.949999999999996,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,120.0,37.1,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,150.0,25.950000000000003,8,SMMT
Vilsb_ll_2003,Obesity,GIP_active,180.0,21.65,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,0.0,11.5,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,15.0,69.35,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,30.0,92.85,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,60.0,115.85,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,90.0,87.3,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,120.0,77.75,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,150.0,45.8,8,SMMT
Vilsb_ll_2003,Obesity,GIP_total,180.0,41.8,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,0.0,8.649999999999999,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,15.0,11.7,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,30.0,13.25,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,60.0,12.05,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,90.0,12.3,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,120.0,11.0,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,150.0,10.55,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_active,180.0,11.05,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,0.0,16.45,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,15.0,26.75,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,30.0,39.75,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,60.0,37.55,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,90.0,35.8,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,120.0,31.3,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,150.0,28.85,8,SMMT
Vilsb_ll_2003,Obesity,GLP1_total,180.0,26.75,8,SMMT
Vilsb_ll_2003,Obesity,glucose,0.0,5.7,8,SMMT
Vilsb_ll_2003,Obesity,glucose,15.0,6.2,8,SMMT
Vilsb_ll_2003,Obesity,glucose,30.0,7.4,8,SMMT
Vilsb_ll_2003,Obesity,glucose,60.0,6.800000000000001,8,SMMT
Vilsb_ll_2003,Obesity,glucose,90.0,5.8,8,SMMT
Vilsb_ll_2003,Obesity,glucose,120.0,5.6,8,SMMT
Vilsb_ll_2003,Obesity,glucose,150.0,5.4,8,SMMT
Vilsb_ll_2003,Obesity,glucose,180.0,5.300000000000001,8,SMMT
Vilsb_ll_2003,Obesity,insulin,0.0,65.15,8,SMMT
Vilsb_ll_2003,Obesity,insulin,15.0,189.5,8,SMMT
Vilsb_ll_2003,Obesity,insulin,30.0,383.0,8,SMMT
Vilsb_ll_2003,Obesity,insulin,60.0,361.0,8,SMMT
Vilsb_ll_2003,Obesity,insulin,90.0,221.5,8,SMMT
Vilsb_ll_2003,Obesity,insulin,120.0,134.05,8,SMMT
Vilsb_ll_2003,Obesity,insulin,150.0,80.8,8,SMMT
Vilsb_ll_2003,Obesity,insulin,180.0,54.6,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,0.0,16.950000000000003,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,15.0,47.25,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,30.0,65.95,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,60.0,65.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,90.0,51.25,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,120.0,33.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,150.0,28.15,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_active,180.0,23.3,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,0.0,17.2,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,15.0,61.6,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,30.0,111.5,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,60.0,123.9,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,90.0,113.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,120.0,77.6,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,150.0,55.449999999999996,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GIP_total,180.0,38.95,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,0.0,8.399999999999999,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,15.0,9.399999999999999,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,30.0,11.55,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,60.0,10.75,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,90.0,9.45,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,120.0,9.2,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,150.0,8.95,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_active,180.0,8.850000000000001,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,0.0,18.15,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,15.0,19.35,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,30.0,29.549999999999997,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,60.0,30.15,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,90.0,26.700000000000003,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,120.0,23.8,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,150.0,19.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,GLP1_total,180.0,18.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,0.0,14.350000000000001,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,15.0,15.450000000000001,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,30.0,21.7,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,60.0,24.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,90.0,23.200000000000003,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,120.0,21.1,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,150.0,16.6,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,glucose,180.0,15.2,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,0.0,77.30000000000001,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,15.0,113.5,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,30.0,221.5,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,60.0,212.5,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,90.0,212.0,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,120.0,181.75,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,150.0,112.6,8,SMMT
Vilsb_ll_2003,Obesity_T2DM,insulin,180.0,103.65,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,0.0,8.15,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,15.0,38.85,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,30.0,41.45,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,60.0,56.1,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,90.0,49.25,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,120.0,35.75,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,150.0,31.700000000000003,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_active,180.0,25.6,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,0.0,10.7,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,15.0,49.05,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,30.0,67.6,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,60.0,94.35,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,90.0,98.6,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,120.0,78.7,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,150.0,66.25,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GIP_total,180.0,51.4,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,0.0,10.55,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,15.0,14.4,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,30.0,18.299999999999997,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,60.0,14.1,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,90.0,14.15,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,120.0,13.9,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,150.0,13.25,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_active,180.0,12.25,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,0.0,15.899999999999999,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,15.0,22.1,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,30.0,33.1,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,60.0,29.65,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,90.0,28.4,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,120.0,24.549999999999997,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,150.0,21.85,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,GLP1_total,180.0,19.5,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,0.0,5.02,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,15.0,5.45,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,30.0,5.995,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,60.0,5.58,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,90.0,4.89,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,120.0,4.609999999999999,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,150.0,4.640000000000001,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,glucose,180.0,4.78,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,0.0,113.0,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,15.0,178.0,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,30.0,167.5,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,60.0,147.0,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,90.0,93.1,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,120.0,55.45,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,150.0,40.35,8,SMMT
Vilsb_ll_2003,no_obese_without_T2DM,insulin,180.0,33.3,8,SMMT
Wilbrink_2025,Obesity,GLP1_active,0.0,5.57,13,SMMT
Wilbrink_2025,Obesity,GLP1_active,15.0,5.89,13,SMMT
Wilbrink_2025,Obesity,GLP1_active,30.0,6.12,13,SMMT
Wilbrink_2025,Obesity,GLP1_active,60.0,6.42,13,SMMT
Wilbrink_2025,Obesity,GLP1_active,90.0,6.2,13,SMMT
Wilbrink_2025,Obesity,GLP1_active,120.0,5.93,13,SMMT
Wilbrink_2025,Obesity,PYY_3_36,0.0,23.5,13,SMMT
Wilbrink_2025,Obesity,PYY_3_36,15.0,24.7,13,SMMT
Wilbrink_2025,Obesity,PYY_3_36,30.0,26.0,13,SMMT
Wilbrink_2025,Obesity,PYY_3_36,60.0,27.1,13,SMMT
Wilbrink_2025,Obesity,PYY_3_36,90.0,28.2,13,SMMT
Wilbrink_2025,Obesity,PYY_3_36,120.0,27.6,13,SMMT
Wilbrink_2025,no_obese_without_T2DM,GLP1_active,0.0,4.11,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,GLP1_active,15.0,5.18,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,GLP1_active,30.0,6.36,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,GLP1_active,60.0,5.73,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,GLP1_active,90.0,6.44,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,GLP1_active,120.0,5.42,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,PYY_3_36,0.0,21.3,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,PYY_3_36,15.0,24.7,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,PYY_3_36,30.0,28.0,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,PYY_3_36,60.0,28.0,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,PYY_3_36,90.0,29.8,11,SMMT
Wilbrink_2025,no_obese_without_T2DM,PYY_3_36,120.0,29.6,11,SMMT
Yousseif__2014,Obesity,GLP1_active,0.0,4.305,10,LMMT
Yousseif__2014,Obesity,GLP1_active,15.0,5.01,10,LMMT
Yousseif__2014,Obesity,GLP1_active,30.0,7.805,10,LMMT
Yousseif__2014,Obesity,GLP1_active,60.0,6.640000000000001,10,LMMT
Yousseif__2014,Obesity,GLP1_active,90.0,6.42,10,LMMT
Yousseif__2014,Obesity,GLP1_active,120.0,5.93,10,LMMT
Yousseif__2014,Obesity,GLP1_active,150.0,5.695,10,LMMT
Yousseif__2014,Obesity,GLP1_active,180.0,5.3149999999999995,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,0.0,31.765,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,15.0,31.78,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,30.0,31.740000000000002,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,60.0,31.305,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,90.0,31.04,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,120.0,32.46,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,150.0,29.799999999999997,10,LMMT
Yousseif__2014,Obesity,PYY_3_36,180.0,31.0,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,0.0,49.425,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,15.0,49.474999999999994,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,30.0,43.44,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,60.0,39.625,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,90.0,37.445,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,120.0,39.489999999999995,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,150.0,36.835,10,LMMT
Yousseif__2014,Obesity,ghrelin_acyl,180.0,40.44,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,0.0,5.38,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,15.0,56.099999999999994,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,30.0,65.5,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,60.0,49.55,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,90.0,31.9,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,120.0,20.75,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,150.0,11.850000000000001,10,LMMT
Yousseif__2014,RYGBP,GLP1_active,180.0,7.484999999999999,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,0.0,22.05,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,15.0,41.875,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,30.0,59.25,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,60.0,70.875,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,90.0,67.125,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,120.0,70.25,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,150.0,65.75,10,LMMT
Yousseif__2014,RYGBP,PYY_3_36,180.0,50.625,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,0.0,47.69,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,15.0,42.525000000000006,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,30.0,36.394999999999996,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,60.0,40.11,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,90.0,38.775,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,120.0,39.875,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,150.0,43.125,10,LMMT
Yousseif__2014,RYGBP,ghrelin_acyl,180.0,44.255,10,LMMT
Yousseif__2014,SG,GLP1_active,0.0,3.92,8,LMMT
Yousseif__2014,SG,GLP1_active,15.0,20.15,8,LMMT
Yousseif__2014,SG,GLP1_active,30.0,28.1,8,LMMT
Yousseif__2014,SG,GLP1_active,60.0,21.3,8,LMMT
Yousseif__2014,SG,GLP1_active,90.0,11.8,8,LMMT
Yousseif__2014,SG,GLP1_active,120.0,8.015,8,LMMT
Yousseif__2014,SG,GLP1_active,150.0,5.99,8,LMMT
Yousseif__2014,SG,GLP1_active,180.0,4.705,8,LMMT
Yousseif__2014,SG,PYY_3_36,0.0,19.04,8,LMMT
Yousseif__2014,SG,PYY_3_36,15.0,33.75,8,LMMT
Yousseif__2014,SG,PYY_3_36,30.0,44.5,8,LMMT
Yousseif__2014,SG,PYY_3_36,60.0,50.375,8,LMMT
Yousseif__2014,SG,PYY_3_36,90.0,46.875,8,LMMT
Yousseif__2014,SG,PYY_3_36,120.0,43.5,8,LMMT
Yousseif__2014,SG,PYY_3_36,150.0,37.75,8,LMMT
Yousseif__2014,SG,PYY_3_36,180.0,34.875,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,0.0,31.215000000000003,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,15.0,30.990000000000002,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,30.0,28.98,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,60.0,30.119999999999997,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,90.0,30.33,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,120.0,30.9,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,150.0,29.715000000000003,8,LMMT
Yousseif__2014,SG,ghrelin_acyl,180.0,33.75,8,LMMT
